,Date,Unix,Ticker,DE_ratio,Price,stock_p_chng,SP500,sp500_p_chng,Diff,Status
734,2004-01-18 01:39:10,1074370150.0,xom,0.115,40.5,-41.71823283925744,1132.050049,-19.881521034816107,-21.836711804441332,underperformed
735,2013-05-16 17:56:57,1368707217.0,xom,7.75,40.5,-41.71823283925744,1650.469971,16.808566698124118,-58.52679953738156,underperformed
736,2013-01-30 10:13:35,1359521015.0,xom,7.21,40.5,-41.71823283925744,1501.959961,6.298080767917469,-48.01631360717491,underperformed
737,2011-01-02 19:33:55,1293977035.0,xom,12.61,73.12,5.22377320477768,1257.880005,-10.97616857987706,16.19994178465474,outperformed
738,2010-11-11 20:30:38,1289487638.0,xom,12.61,71.73,3.2234853935818237,1213.540039,-14.114237109997294,17.33772250357912,outperformed
739,2010-11-17 22:12:46,1290012166.0,xom,12.61,69.01,-0.6907468700532304,1178.589966,-16.587755565259638,15.897008695206408,outperformed
740,2011-04-18 02:52:35,1303075355.0,xom,9.83,84.29,21.298028493308408,1305.140015,-7.631440031502272,28.92946852481068,outperformed
741,2011-03-05 17:34:10,1299326650.0,xom,9.83,85.08,22.434882716937697,1308.439941,-7.397894657734372,29.83277737467207,outperformed
742,2011-09-25 21:08:32,1316965112.0,xom,10.19,69.31,-0.2590300762699563,1129.560059,-20.057744878995738,19.798714802725783,outperformed
743,2011-03-21 21:12:30,1300722150.0,xom,9.83,82.84,19.211397323355893,1298.380005,-8.109865627144314,27.321262950500206,outperformed
744,2013-01-16 01:39:08,1358280548.0,xom,7.21,82.84,19.211397323355893,1472.630005,4.2223143608478,14.989082962508093,outperformed
745,2011-06-17 23:55:19,1308335119.0,xom,10.08,79.02,13.714203482515472,1271.5,-10.012241866674461,23.726445349189934,outperformed
746,2010-12-21 01:21:50,1292874710.0,xom,12.61,72.22,3.9286228234278373,1254.599976,-11.208305785006667,15.136928608434504,outperformed
747,2007-10-14 02:00:41,1192307441.0,xom,0.076,93.48,34.522952942869495,1554.410034,10.01012519041001,24.512827752459486,outperformed
748,2011-07-09 20:50:40,1310224840.0,xom,10.08,82.42,18.6069938120593,1339.219971,-5.219502290470121,23.826496102529422,outperformed
749,2005-12-20 11:46:55,1135059415.0,xom,0.078,57.7,-16.96646999568282,1259.619995,-10.853024420007293,-6.113445575675529,underperformed
750,2011-05-26 16:05:41,1306406141.0,xom,10.08,81.86,17.801122463663845,1325.689941,-6.177061918607462,23.97818438227131,outperformed
751,2011-06-10 22:30:13,1307725213.0,xom,10.08,79.78,14.80788602676645,1270.97998,-10.049045196587544,24.856931223353996,outperformed
752,2011-02-27 10:54:51,1298784291.0,xom,12.15,85.34,22.80903727154988,1306.099976,-7.563500795729226,30.372538067279105,outperformed
753,2008-12-17 05:06:10,1229470570.0,xom,0.082,83.14,19.643114117139167,904.419983,-35.99156375843461,55.63467787557377,outperformed
754,2012-09-18 08:43:58,1347938038.0,xom,9.28,83.14,19.643114117139167,1459.319946,3.280322721026892,16.362791396112275,outperformed
755,2012-06-05 07:57:22,1338863242.0,xom,9.54,83.14,19.643114117139167,1285.5,-9.021421092890304,28.66453521002947,outperformed
756,2005-02-07 04:23:37,1107730417.0,xom,0.106,55.29,-20.43459490574183,1201.719971,-14.95077774727882,-5.483817158463008,underperformed
757,2011-11-08 03:03:20,1320701600.0,xom,10.19,79.35,14.189091955677076,1275.920044,-9.699422479800177,23.888514435477255,outperformed
758,2012-03-23 17:57:03,1332505623.0,xom,10.6,79.35,14.189091955677076,1397.109985,-1.122457400051847,15.311549355728923,outperformed
759,2011-06-03 21:50:27,1307118027.0,xom,10.08,81.18,16.82256439775509,1300.160034,-7.983887790634441,24.80645218838953,outperformed
760,2010-10-28 04:23:11,1288219991.0,xom,14.58,65.67,-5.497193840840399,1183.780029,-16.220439691141884,10.723245850301485,outperformed
761,2011-04-24 03:03:15,1303594395.0,xom,9.83,86.36,24.27687437041302,1337.380005,-5.349722043031303,29.62659641344432,outperformed
762,2011-07-03 13:08:59,1309678739.0,xom,10.08,82.01,18.016980860555492,1320.640015,-6.534459889098382,24.551440749653874,outperformed
763,2005-05-28 02:17:09,1117226829.0,xom,0.08,56.8,-18.261620377032663,1190.01001,-15.779525791493274,-2.4820945855393894,underperformed
764,2012-07-02 06:44:12,1341191652.0,xom,9.54,56.8,-18.261620377032663,1365.51001,-3.358879662984715,-14.902740714047948,underperformed
765,2009-01-12 17:50:55,1231762855.0,xom,0.082,76.91,10.67779536623975,870.26001,-38.409164535599324,49.08695990183907,outperformed
766,2011-09-25 01:21:05,1316893865.0,xom,10.19,69.31,-0.2590300762699563,1129.560059,-20.057744878995738,19.798714802725783,outperformed
767,2008-10-28 14:50:36,1225185636.0,xom,0.077,68.8,-0.9929486257015365,940.51001,-33.43736743857524,32.4444188128737,outperformed
768,2010-10-14 09:33:18,1287028998.0,xom,14.58,65.04,-6.403799107785277,1173.810059,-16.926043504713668,10.522244396928391,outperformed
769,2013-04-23 03:57:13,1366669633.0,xom,6.75,65.04,-6.403799107785277,1578.780029,11.734860712054017,-18.138659819839294,underperformed
770,2006-07-22 02:42:04,1153516324.0,xray,0.508,30.14,0.0,1259.810059,0.0,0.0,underperformed
771,2007-02-21 22:36:17,1172077577.0,xray,0.288,32.72,8.560053085600524,1457.630005,15.70236279562839,-7.142309710027867,underperformed
772,2006-01-17 05:05:15,1137454515.0,xray,0.598,56.27,86.69542136695422,1282.930054,1.835196888200114,84.8602244787541,outperformed
773,2013-04-30 06:46:23,1367284583.0,xray,76.36,56.27,86.69542136695422,1597.569946,26.810381818042,59.88503954891222,outperformed
774,2012-07-25 23:58:49,1343240929.0,xray,97.08,56.27,86.69542136695422,1337.890015,6.197756196833164,80.49766517012105,outperformed
775,2013-04-22 01:25:04,1366574104.0,xray,76.36,56.27,86.69542136695422,1562.5,24.02663312914539,62.668788237808826,outperformed
776,2007-04-08 13:26:52,1176019012.0,xrx,1.097,17.34,0.0,1443.76001,0.0,0.0,underperformed
777,2005-03-06 06:32:29,1110070949.0,xrx,1.52,15.32,-11.64936562860438,1210.469971,-16.1585053876094,4.509139759005018,outperformed
778,2004-12-01 06:29:15,1101862755.0,xrx,2.211,15.32,-11.64936562860438,1191.369995,-17.481438275880766,5.8320726472763855,outperformed
779,2003-12-15 02:10:58,1071434458.0,xrx,3.352,11.98,-30.911188004613603,1068.040039,-26.023713664156688,-4.887474340456915,underperformed
780,2012-01-04 00:41:43,1325617903.0,xrx,69.3,8.2,-52.71049596309112,1277.300049,-11.529614329738918,-41.1808816333522,underperformed
781,2012-06-20 19:55:30,1340202330.0,xrx,75.57,8.2,-52.71049596309112,1355.689941,-6.100049065633829,-46.610446897457294,underperformed
782,2005-04-03 20:12:45,1112539365.0,xrx,1.52,14.97,-13.667820069204147,1180.589966,-18.22810177433852,4.560281705134372,outperformed
783,2013-05-09 21:27:09,1368115029.0,xrx,71.19,14.97,-13.667820069204147,1626.670044,12.669005425631646,-26.336825494835793,underperformed
784,2005-02-12 05:27:08,1108166228.0,xrx,1.52,15.13,-12.74509803921568,1191.98999,-17.43849519699607,4.693397157780389,outperformed
785,2012-10-21 06:38:36,1350781716.0,xrx,73.31,15.13,-12.74509803921568,1457.339966,0.9405964915180078,-13.685694530733688,underperformed
786,2011-09-04 00:00:41,1315074641.0,xrx,69.01,7.91,-54.38292964244521,1204.420044,-16.577545045038338,-37.80538459740687,underperformed
787,2004-05-16 20:45:03,1084720503.0,xrx,2.5,12.85,-25.893886966551328,1096.439941,-24.05663452335128,-1.8372524432000468,underperformed
788,2011-05-23 06:06:41,1306111001.0,xrx,71.18,10.11,-41.69550173010381,1317.369995,-8.75422605727942,-32.94127567282439,underperformed
789,2013-04-22 01:29:57,1366574397.0,xrx,70.67,10.11,-41.69550173010381,1562.5,8.224357869560333,-49.919859599664136,underperformed
790,2011-11-17 08:00:51,1321497051.0,xrx,69.3,8.02,-53.748558246828146,1216.130005,-15.766471118700675,-37.982087128127475,underperformed
791,2007-03-12 02:38:30,1173647310.0,xrx,1.097,17.05,-1.6724336793540895,1406.599976,-2.573837323559059,0.9014036442049693,outperformed
792,2013-04-12 01:25:19,1365710119.0,xrx,70.67,17.05,-1.6724336793540895,1588.849976,10.049451778346459,-11.721885457700548,underperformed
